"ActualTime {""replication"":{""duration-period"":""P7M"",""offset-date"":""2013-04-29"",""random-seed"":1100082332736,""setup-name"":""run1""},""epidemiology"":{""pathogen"":{""average-recovery-period"":""14 day"",""average-reproduction-period"":""12 day"",""beta-factor"":1,""last-outbreak-end-date"":""2000-06-30"",""next-outbreak-start-date"":""2013-05-07T08:09:10""},""vaccination"":{""acceptance-evaluator"":""nl.rivm.cib.demo.DemoModel$Medical$VaxAcceptanceEvaluator$Average"",""occasion"":{""affinity-dist"":""const(0.5)"",""clarity-dist"":""const(0.5)"",""proximity-dist"":""const(0.5)"",""recurrence"":""0 0 10 ? * MON-FRI *"",""utility-dist"":""const(0.5)""},""treatment-delay-dist"":""normal(0.5 week; 1.85 week)""}},""mobility"":{""society-goals"":{""career"":{""age-filter"":""[12.5 year; 70 year]"",""convene-timing"":""0 0 9 ? * MON-FRI"",""duration-dist"":""const(8 hr)"",""site-scope-km"":3E+1},""consort"":{""age-filter"":""[0 year; +inf)"",""capacity-dist"":""const( 200 )"",""convene-timing"":""0 0 14 ? * SUN"",""duration-dist"":""const(3 hr)"",""site-scope-km"":5E+1},""junior"":{""age-filter"":""[.5 year; 12.5 year]"",""convene-timing"":""0 0 8 ? * MON-FRI"",""duration-dist"":""const(6 hr)""},""leisure"":{""age-filter"":""[4 year; 70 year]"",""capacity-dist"":""tria( 50; 100; 200 )"",""convene-timing"":""0 0 11 ? * SAT"",""duration-dist"":""const(3 hr)"",""site-scope-km"":1E+1},""senior"":{""age-filter"":""[70 year; +inf)"",""capacity-dist"":""const( 100 )"",""convene-timing"":""0 0 10 ? * TUE-THU"",""duration-dist"":""const(5 hr)"",""site-scope-km"":1E+1}}},""demography"":{""hh-age-timeseries"":""dist/71486ned-TS-2010-2016.json"",""hh-birth-timeseries"":""dist/37201_TS_2010_2015.json"",""hh-dynamics-timeseries"":""dist/37230ned_TS_2012_2017.json"",""hh-partner-age-delta-dist"":""normal(-2 year; 2 year)"",""hh-partner-age-delta-range"":""[-5 year; 1 year]"",""pop-male-freq"":0.5,""population-size"":1E+5,""population-size-ref"":1.7E+7,""regional-resolution"":""MUNICIPAL""},""geography"":{""home-sites"":""dist/gm_pc6_centroid_density.json"",""primary-schools"":""dist/gm_pc4_po_pupils.json""},""hesitancy"":null}";VirtualTime;SUSCEPTIBLE;INFECTIVE;RECOVERED;VACCINATED;S_GG0111;S_GG0706;S_GG1009;S_GG1106;S_GG1413;S_GG1911;S_GG2014;S_GG2209;S_GG2514;S_GG2707;S_GG3109;S_GG3406;S_GG3606;S_GG4506;S_GG4607;S_GG4816;S_GG5006;S_GG5206;S_GG5406;S_GG5608;S_GG6011;S_GG6106;S_GG7014;S_GG7206;S_GG7306;I_GG0111;I_GG0706;I_GG1009;I_GG1106;I_GG1413;I_GG1911;I_GG2014;I_GG2209;I_GG2514;I_GG2707;I_GG3109;I_GG3406;I_GG3606;I_GG4506;I_GG4607;I_GG4816;I_GG5006;I_GG5206;I_GG5406;I_GG5608;I_GG6011;I_GG6106;I_GG7014;I_GG7206;I_GG7306;R_GG0111;R_GG0706;R_GG1009;R_GG1106;R_GG1413;R_GG1911;R_GG2014;R_GG2209;R_GG2514;R_GG2707;R_GG3109;R_GG3406;R_GG3606;R_GG4506;R_GG4607;R_GG4816;R_GG5006;R_GG5206;R_GG5406;R_GG5608;R_GG6011;R_GG6106;R_GG7014;R_GG7206;R_GG7306;V_GG0111;V_GG0706;V_GG1009;V_GG1106;V_GG1413;V_GG1911;V_GG2014;V_GG2209;V_GG2514;V_GG2707;V_GG3109;V_GG3406;V_GG3606;V_GG4506;V_GG4607;V_GG4816;V_GG5006;V_GG5206;V_GG5406;V_GG5608;V_GG6011;V_GG6106;V_GG7014;V_GG7206;V_GG7306
2017-12-19T13:39:07.141;2013-09-29;4824;0;1;95695;145;122;165;190;214;237;188;142;404;162;158;291;58;266;336;155;75;193;311;202;124;142;274;187;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3531;2834;2956;3598;4511;3872;3080;2304;7202;3562;2966;5751;1332;4558;6910;2655;2149;3983;5846;4198;2768;3476;6111;3854;1688
2017-12-19T13:39:08.702;2013-09-30;4825;0;1;95703;145;122;165;190;214;236;188;142;402;162;158;291;58;267;336;155;75;195;313;202;124;142;274;186;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3532;2834;2956;3598;4510;3873;3080;2304;7204;3562;2966;5751;1332;4558;6911;2655;2149;3986;5846;4198;2768;3476;6111;3855;1688
2017-12-19T13:39:09.431;2013-10-01;4826;0;1;95708;145;122;165;190;214;235;188;142;402;161;158;291;58;269;336;155;76;195;313;202;125;142;272;187;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3532;2834;2956;3598;4510;3874;3080;2304;7204;3564;2966;5751;1332;4558;6912;2655;2149;3986;5846;4198;2768;3476;6112;3855;1688
2017-12-19T13:39:10.309;2013-10-02;4826;0;1;95712;145;122;166;189;214;236;188;142;402;161;158;290;58;269;336;155;76;195;312;202;124;142;274;187;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3531;2834;2956;3599;4510;3874;3079;2304;7204;3564;2966;5752;1332;4558;6914;2655;2149;3986;5847;4199;2768;3476;6112;3855;1688
2017-12-19T13:39:11.729;2013-10-03;4824;0;1;95719;145;121;165;189;214;235;188;141;401;161;158;290;58;269;337;155;76;195;312;202;124;142;274;188;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3531;2835;2957;3599;4510;3875;3079;2305;7205;3564;2966;5752;1332;4558;6915;2656;2149;3985;5846;4199;2770;3476;6112;3855;1688
2017-12-19T13:39:12.413;2013-10-04;4821;0;1;95727;145;121;165;189;213;234;188;142;400;162;158;290;58;269;337;154;76;195;312;202;124;141;274;188;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3531;2835;2957;3599;4510;3876;3079;2309;7206;3564;2966;5752;1332;4558;6915;2657;2149;3985;5846;4199;2770;3477;6112;3855;1688
2017-12-19T13:39:13.069;2013-10-05;4820;0;1;95727;144;121;165;189;213;234;188;142;400;162;157;290;58;269;337;154;76;196;312;202;124;141;274;188;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3532;2835;2957;3599;4510;3876;3079;2309;7206;3564;2966;5752;1332;4558;6915;2657;2149;3985;5846;4198;2770;3477;6112;3855;1688
2017-12-19T13:39:13.669;2013-10-06;4816;0;1;95729;144;121;165;189;213;234;187;141;400;162;157;289;58;269;337;154;76;195;312;202;124;141;274;188;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3532;2835;2957;3599;4510;3876;3079;2309;7206;3564;2966;5753;1332;4558;6915;2657;2149;3986;5846;4198;2770;3477;6112;3855;1688
2017-12-19T13:39:14.995;2013-10-07;4817;0;1;95735;144;122;166;189;213;236;187;141;400;162;156;290;58;269;337;153;76;195;311;200;124;141;274;188;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3532;2835;2957;3599;4510;3877;3079;2309;7206;3564;2966;5753;1332;4558;6916;2658;2149;3986;5847;4200;2770;3477;6112;3855;1688
2017-12-19T13:39:15.706;2013-10-08;4814;0;1;95739;144;121;166;189;213;236;187;141;400;162;156;290;58;269;334;153;76;195;310;200;124;141;275;189;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3532;2836;2957;3599;4510;3877;3079;2309;7205;3564;2966;5753;1332;4558;6919;2658;2148;3986;5847;4200;2770;3477;6114;3855;1688
2017-12-19T13:39:16.448;2013-10-09;4811;0;1;95745;144;121;166;189;212;235;187;141;400;161;155;289;58;270;334;153;76;195;310;200;124;141;275;190;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3531;2836;2957;3599;4511;3878;3079;2309;7204;3565;2967;5754;1332;4558;6919;2658;2148;3986;5847;4202;2770;3478;6114;3855;1688
2017-12-19T13:39:17.235;2013-10-10;4814;0;1;95752;145;121;166;189;213;235;187;141;400;161;156;289;58;272;333;153;76;194;310;200;124;141;275;190;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3531;2836;2957;3599;4511;3878;3078;2309;7205;3565;2967;5754;1332;4558;6924;2658;2147;3987;5847;4204;2770;3478;6114;3855;1688
2017-12-19T13:39:17.895;2013-10-11;4814;0;1;95754;145;120;166;189;213;235;187;141;400;161;156;289;58;272;334;153;76;195;310;200;124;140;274;191;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3531;2837;2957;3600;4511;3878;3078;2309;7205;3565;2967;5754;1332;4558;6924;2657;2147;3987;5847;4203;2770;3479;6115;3855;1688
2017-12-19T13:39:18.628;2013-10-12;4813;0;1;95761;145;120;166;189;213;235;188;141;400;161;157;287;58;272;334;153;76;195;310;200;124;140;273;191;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3531;2837;2957;3600;4510;3878;3078;2309;7206;3567;2967;5756;1332;4558;6924;2657;2147;3987;5847;4203;2770;3479;6116;3857;1688
2017-12-19T13:39:20.043;2013-10-13;4810;0;1;95771;145;119;166;190;214;234;188;141;402;161;157;287;57;273;333;153;75;194;309;201;122;140;273;191;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3531;2838;2957;3600;4510;3879;3078;2309;7206;3567;2967;5757;1333;4558;6925;2657;2148;3988;5848;4203;2772;3479;6116;3857;1688
2017-12-19T13:39:20.869;2013-10-14;4810;0;1;95777;145;119;166;189;214;234;188;141;401;161;157;287;57;274;333;153;75;194;309;201;122;140;274;191;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3531;2838;2957;3601;4510;3879;3078;2309;7207;3567;2967;5757;1333;4558;6925;2658;2148;3988;5848;4203;2772;3479;6119;3857;1688
2017-12-19T13:39:21.612;2013-10-15;4806;0;1;95784;145;118;167;189;215;234;188;140;401;161;157;287;57;273;332;153;75;194;309;199;122;140;273;192;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3531;2839;2957;3601;4509;3878;3080;2310;7207;3567;2967;5757;1333;4559;6926;2658;2148;3988;5848;4205;2772;3479;6120;3857;1688
2017-12-19T13:39:22.356;2013-10-16;4805;0;1;95790;145;118;167;189;216;234;188;140;401;161;157;287;57;274;332;153;75;194;308;199;121;140;272;192;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3533;2839;2957;3601;4509;3878;3081;2310;7207;3567;2969;5757;1333;4559;6926;2658;2148;3988;5849;4205;2772;3478;6121;3857;1688
2017-12-19T13:39:23.961;2013-10-17;4804;0;1;95797;145;118;168;188;216;234;187;140;402;160;157;286;57;274;332;152;76;194;308;199;121;141;272;192;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3533;2839;2957;3602;4509;3878;3082;2310;7207;3568;2969;5758;1333;4558;6926;2659;2148;3988;5849;4205;2772;3478;6124;3857;1688
2017-12-19T13:39:24.767;2013-10-18;4800;0;1;95801;144;118;168;188;216;235;187;139;402;160;156;287;57;274;332;151;75;194;307;199;121;141;272;192;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2839;2957;3602;4508;3878;3082;2310;7207;3568;2970;5759;1333;4558;6926;2660;2149;3988;5850;4204;2772;3478;6124;3857;1688
2017-12-19T13:39:25.522;2013-10-19;4801;0;1;95807;144;118;168;188;217;236;187;138;401;159;156;287;57;274;332;151;76;194;307;199;121;142;271;193;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2839;2957;3602;4508;3878;3083;2311;7208;3569;2970;5759;1333;4558;6925;2659;2151;3988;5850;4204;2772;3478;6126;3857;1688
2017-12-19T13:39:26.489;2013-10-20;4794;0;1;95811;144;118;168;187;216;236;187;138;401;159;156;287;57;274;331;151;76;194;306;198;120;142;270;193;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2838;2957;3603;4509;3878;3083;2311;7208;3569;2970;5759;1333;4558;6925;2659;2151;3987;5851;4205;2773;3478;6127;3857;1688
2017-12-19T13:39:27.397;2013-10-21;4791;0;1;95820;144;118;167;186;216;237;187;138;401;158;156;287;57;274;331;151;75;194;306;198;120;142;270;193;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2840;2958;3604;4509;3878;3083;2311;7208;3569;2970;5759;1333;4557;6924;2659;2152;3987;5852;4205;2773;3478;6127;3862;1688
2017-12-19T13:39:28.157;2013-10-22;4785;0;1;95826;144;118;166;186;216;237;186;137;400;158;156;285;57;275;330;151;75;195;306;198;120;142;269;193;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2839;2959;3604;4509;3877;3084;2312;7209;3569;2970;5760;1333;4558;6925;2659;2152;3987;5851;4205;2773;3479;6128;3862;1688
2017-12-19T13:39:29;2013-10-23;4780;0;1;95838;144;118;167;185;215;237;186;137;398;155;156;285;57;276;330;151;75;195;306;198;120;142;269;193;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2839;2959;3605;4510;3877;3084;2312;7211;3571;2970;5763;1333;4558;6925;2659;2152;3990;5851;4205;2773;3479;6128;3862;1688
2017-12-19T13:39:30.157;2013-10-24;4783;0;1;95838;144;119;167;185;215;238;186;137;398;155;156;285;57;277;330;152;75;195;306;198;119;142;269;193;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2836;2959;3604;4510;3877;3084;2312;7211;3571;2970;5764;1333;4558;6925;2659;2152;3990;5851;4205;2774;3482;6127;3862;1688
2017-12-19T13:39:30.996;2013-10-25;4780;0;1;95842;144;119;167;185;214;237;186;136;397;155;156;285;58;278;330;152;74;195;306;198;119;142;269;193;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2836;2959;3608;4511;3877;3084;2313;7211;3571;2970;5764;1333;4558;6923;2659;2153;3990;5850;4205;2774;3482;6127;3862;1688
2017-12-19T13:39:31.639;2013-10-26;4778;0;1;95848;144;118;166;184;214;237;186;136;397;155;156;287;58;277;330;153;74;194;306;198;119;142;269;193;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2837;2960;3609;4511;3877;3084;2313;7211;3571;2970;5764;1333;4559;6923;2659;2153;3991;5850;4205;2774;3483;6127;3862;1688
2017-12-19T13:39:32.739;2013-10-27;4768;0;1;95860;144;118;166;184;213;236;185;135;396;154;157;287;58;275;330;153;74;194;304;198;119;141;269;194;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2837;2960;3609;4512;3877;3085;2314;7212;3572;2970;5764;1333;4561;6923;2659;2153;3991;5853;4206;2774;3483;6127;3862;1689
2017-12-19T13:39:33.611;2013-10-28;4767;0;1;95858;144;118;166;184;213;237;184;135;396;153;157;287;58;274;331;153;74;194;304;198;119;141;269;194;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2837;2960;3609;4512;3877;3085;2314;7212;3573;2970;5763;1333;4562;6922;2659;2153;3991;5853;4205;2774;3483;6126;3862;1689
2017-12-19T13:39:34.354;2013-10-29;4761;0;1;95869;144;118;166;184;213;236;184;135;396;153;157;287;58;274;331;152;74;193;302;198;119;141;268;194;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2837;2960;3609;4512;3878;3085;2314;7212;3575;2970;5763;1335;4563;6922;2660;2153;3992;5855;4205;2774;3483;6127;3862;1689
2017-12-19T13:39:36.04;2013-10-30;4761;0;1;95871;144;118;166;184;214;236;184;135;396;153;157;288;58;274;331;152;74;193;302;198;118;141;267;194;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2837;2960;3609;4512;3878;3085;2314;7212;3575;2970;5763;1335;4562;6922;2660;2153;3993;5855;4205;2775;3483;6128;3862;1689
2017-12-19T13:39:36.786;2013-10-31;4763;0;1;95874;144;118;166;182;215;236;184;135;398;153;157;289;58;274;330;153;74;193;301;198;118;141;267;195;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2837;2960;3611;4512;3878;3085;2314;7212;3575;2970;5763;1335;4562;6922;2660;2153;3993;5856;4205;2775;3483;6128;3862;1689
2017-12-19T13:39:37.508;2013-11-01;4761;0;1;95876;144;118;166;183;216;235;184;135;397;153;157;289;58;274;330;153;74;193;301;198;118;140;267;194;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2837;2960;3610;4512;3879;3085;2314;7213;3575;2970;5763;1335;4561;6923;2660;2153;3993;5855;4205;2775;3484;6128;3863;1689
2017-12-19T13:39:39.483;2013-11-02;4757;0;1;95886;144;118;166;182;216;234;183;135;396;153;157;288;58;273;330;153;74;193;301;199;118;140;265;196;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2837;2960;3611;4512;3880;3086;2314;7214;3575;2970;5764;1335;4562;6923;2660;2153;3993;5855;4205;2775;3483;6133;3863;1689
2017-12-19T13:39:40.004;2013-11-03;4751;0;1;95892;144;118;166;179;216;234;182;135;396;153;157;289;58;273;329;153;74;193;301;199;118;140;264;195;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3534;2837;2960;3614;4513;3880;3086;2314;7215;3575;2970;5764;1334;4562;6923;2660;2153;3993;5855;4204;2775;3484;6134;3864;1689
2017-12-19T13:39:40.894;2013-11-04;4747;0;1;95898;144;118;165;178;216;234;183;135;395;153;157;289;58;272;328;153;75;193;300;199;118;140;264;195;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3535;2837;2961;3615;4513;3881;3085;2314;7216;3574;2970;5767;1333;4563;6923;2660;2153;3993;5856;4204;2775;3484;6134;3864;1688
2017-12-19T13:39:41.637;2013-11-05;4742;0;1;95912;145;117;165;178;215;234;184;135;394;152;157;289;58;271;328;153;75;193;300;199;118;140;263;194;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3535;2838;2961;3615;4514;3881;3085;2319;7217;3575;2970;5768;1333;4564;6923;2660;2153;3993;5857;4203;2775;3484;6135;3865;1689
2017-12-19T13:39:43.21;2013-11-06;4737;0;1;95926;143;117;165;175;214;233;185;135;396;153;157;290;58;269;329;153;75;193;299;198;118;140;263;194;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3537;2838;2961;3618;4515;3882;3084;2319;7220;3575;2970;5768;1333;4566;6923;2660;2153;3994;5858;4204;2775;3484;6135;3865;1689
2017-12-19T13:39:43.973;2013-11-07;4735;0;1;95929;143;117;165;175;214;233;186;135;396;153;157;289;58;270;329;153;75;193;298;197;118;140;263;193;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3537;2838;2961;3618;4515;3882;3084;2318;7221;3575;2970;5769;1332;4566;6924;2660;2153;3994;5859;4205;2774;3484;6135;3866;1689
2017-12-19T13:39:44.633;2013-11-08;4731;0;1;95940;143;117;165;174;214;234;186;135;396;153;157;290;58;270;326;153;75;192;297;196;118;141;262;194;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3537;2838;2961;3619;4514;3882;3084;2318;7222;3575;2970;5769;1332;4566;6927;2660;2153;3995;5860;4206;2774;3487;6136;3866;1689
2017-12-19T13:39:45.277;2013-11-09;4729;0;1;95944;143;117;165;175;214;234;186;135;396;153;157;289;58;269;326;153;76;191;297;196;117;142;262;193;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3536;2839;2961;3618;4514;3882;3084;2318;7223;3575;2970;5770;1332;4567;6927;2660;2153;3996;5860;4206;2774;3487;6136;3867;1689
2017-12-19T13:39:45.775;2013-11-10;4726;0;1;95944;143;117;165;175;214;234;186;134;396;153;157;289;58;269;327;153;76;191;297;194;117;142;262;192;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3535;2839;2960;3618;4514;3881;3084;2319;7223;3575;2970;5770;1332;4567;6927;2660;2153;3996;5859;4208;2774;3487;6136;3868;1689
2017-12-19T13:39:46.634;2013-11-11;4723;0;1;95952;143;116;166;175;214;234;186;133;395;153;157;288;59;269;327;152;76;191;297;195;117;142;261;192;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3535;2840;2960;3618;4514;3882;3084;2320;7223;3575;2970;5772;1332;4567;6927;2660;2153;3996;5859;4209;2774;3487;6138;3868;1689
2017-12-19T13:39:47.368;2013-11-12;4718;0;1;95955;143;116;166;175;214;234;186;133;391;153;156;288;59;269;327;152;76;191;297;195;117;142;261;192;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3535;2840;2960;3618;4514;3882;3084;2320;7226;3577;2970;5772;1332;4567;6927;2659;2152;3996;5859;4209;2774;3487;6138;3868;1689
2017-12-19T13:39:48.937;2013-11-13;4713;0;1;95966;143;116;166;174;214;234;186;133;391;154;156;289;59;269;325;152;76;190;297;195;117;141;260;191;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3535;2840;2960;3619;4514;3882;3084;2320;7226;3577;2970;5775;1332;4569;6929;2658;2152;3997;5860;4209;2774;3488;6139;3868;1689
2017-12-19T13:39:49.659;2013-11-14;4710;0;1;95970;142;116;166;174;215;234;186;133;391;154;155;287;59;269;325;152;76;190;297;195;117;141;260;191;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3536;2840;2960;3619;4514;3882;3084;2320;7227;3577;2971;5777;1332;4569;6929;2658;2152;3997;5860;4209;2774;3487;6139;3868;1689
